rat_unique_id,thermal_relpath,thermal_abspath,thermal_filename,thermal_width,thermal_height,mask_abspath,mask_width,mask_height,csv_abspath,csv_shape,notes
Rat17,Rat17\Thermal Imaging\Thermal_118.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_118.jpg,Thermal_118.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_118.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_118_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_119.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_119.jpg,Thermal_119.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_119.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_119_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_12.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_12.png,Thermal_12.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_12.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_12_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_120.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_120.jpg,Thermal_120.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_120.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_120_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_121.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_121.jpg,Thermal_121.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_121.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_121_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_122.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_122.jpg,Thermal_122.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_122.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_122_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_123.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_123.jpg,Thermal_123.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_123.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_123_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_124.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_124.jpg,Thermal_124.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_124.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_124_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_125.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_125.jpg,Thermal_125.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_125.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_125_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_14.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_14.jpg,Thermal_14.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_14.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_14_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_15.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_15.jpg,Thermal_15.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_15.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_15_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_16.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_16.jpg,Thermal_16.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_16.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_16_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_17.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_17.jpg,Thermal_17.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_17.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_17_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_18.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_18.jpg,Thermal_18.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_18.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_18_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_19.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_19.jpg,Thermal_19.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_19.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_19_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_2.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_2.png,Thermal_2.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_2.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_2_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_20.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_20.jpg,Thermal_20.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_20.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_20_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_21.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_21.jpg,Thermal_21.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_21.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_21_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_22.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_22.jpg,Thermal_22.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_22.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_22_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_23.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_23.jpg,Thermal_23.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_23.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_23_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_24.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_24.jpg,Thermal_24.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_24.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_24_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_25.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_25.jpg,Thermal_25.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_25.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_25_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_26.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_26.jpg,Thermal_26.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_26.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_26_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_27.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_27.jpg,Thermal_27.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_27.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_27_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_28.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_28.jpg,Thermal_28.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_28.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_28_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_29.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_29.jpg,Thermal_29.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_29.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_29_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_3.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_3.png,Thermal_3.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_3.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_3_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_30.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_30.jpg,Thermal_30.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_30.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_30_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_31.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_31.jpg,Thermal_31.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_31.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_31_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_32.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_32.jpg,Thermal_32.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_32.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_32_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_33.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_33.jpg,Thermal_33.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_33.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_33_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_34.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_34.jpg,Thermal_34.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_34.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_34_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_35.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_35.jpg,Thermal_35.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_35.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_35_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_36.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_36.jpg,Thermal_36.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_36.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_36_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_37.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_37.jpg,Thermal_37.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_37.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_37_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_38.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_38.jpg,Thermal_38.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_38.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_38_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_39.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_39.jpg,Thermal_39.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_39.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_39_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_4.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_4.png,Thermal_4.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_4.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_4_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_40.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_40.jpg,Thermal_40.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_40.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_40_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_41.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_41.jpg,Thermal_41.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_41.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_41_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_42.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_42.jpg,Thermal_42.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_42.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_42_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_43.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_43.jpg,Thermal_43.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_43.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_43_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_44.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_44.jpg,Thermal_44.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_44.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_44_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_45.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_45.jpg,Thermal_45.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_45.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_45_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_46.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_46.jpg,Thermal_46.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_46.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_46_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_47.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_47.jpg,Thermal_47.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_47.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_47_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_48.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_48.jpg,Thermal_48.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_48.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_48_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_49.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_49.jpg,Thermal_49.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_49.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_49_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_5.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_5.png,Thermal_5.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_5.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_5_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_50.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_50.jpg,Thermal_50.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_50.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_50_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_51.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_51.jpg,Thermal_51.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_51.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_51_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_52.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_52.jpg,Thermal_52.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_52.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_52_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_53.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_53.jpg,Thermal_53.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_53.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_53_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_54.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_54.jpg,Thermal_54.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_54.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_54_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_55.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_55.jpg,Thermal_55.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_55.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_55_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_56.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_56.jpg,Thermal_56.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_56.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_56_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_57.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_57.jpg,Thermal_57.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_57.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_57_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_58.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_58.jpg,Thermal_58.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_58.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_58_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_59.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_59.jpg,Thermal_59.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_59.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_59_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_6.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_6.png,Thermal_6.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_6.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_6_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_60.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_60.jpg,Thermal_60.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_60.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_60_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_61.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_61.jpg,Thermal_61.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_61.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_61_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_62.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_62.jpg,Thermal_62.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_62.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_62_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_63.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_63.jpg,Thermal_63.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_63.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_63_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_64.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_64.jpg,Thermal_64.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_64.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_64_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_65.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_65.jpg,Thermal_65.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_65.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_65_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_66.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_66.jpg,Thermal_66.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_66.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_66_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_67.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_67.jpg,Thermal_67.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_67.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_67_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_68.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_68.jpg,Thermal_68.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_68.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_68_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_69.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_69.jpg,Thermal_69.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_69.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_69_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_7.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_7.png,Thermal_7.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_7.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_7_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_70.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_70.jpg,Thermal_70.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_70.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_70_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_71.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_71.jpg,Thermal_71.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_71.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_71_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_72.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_72.jpg,Thermal_72.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_72.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_72_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_73.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_73.jpg,Thermal_73.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_73.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_73_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_74.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_74.jpg,Thermal_74.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_74.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_74_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_75.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_75.jpg,Thermal_75.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_75.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_75_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_76.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_76.jpg,Thermal_76.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_76.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_76_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_77.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_77.jpg,Thermal_77.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_77.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_77_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_78.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_78.jpg,Thermal_78.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_78.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_78_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_79.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_79.jpg,Thermal_79.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_79.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_79_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_8.png,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_8.png,Thermal_8.png,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_8.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_8_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_80.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_80.jpg,Thermal_80.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_80.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_80_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_81.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_81.jpg,Thermal_81.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_81.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_81_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_82.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_82.jpg,Thermal_82.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_82.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_82_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_83.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_83.jpg,Thermal_83.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_83.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_83_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_84.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_84.jpg,Thermal_84.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_84.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_84_CSV.csv,"(640, 480)",
Rat17,Rat17\Thermal Imaging\Thermal_85.jpg,..\Data For Segmentation\Rat17\Thermal Imaging\Thermal_85.jpg,Thermal_85.jpg,480,640,..\Data For Segmentation\Rat17\Mask\Thermal_85.png,480,640,..\Data For Segmentation\Rat17\CSV\Thermal_85_CSV.csv,"(640, 480)",
